round,timestamp,loss,accuracy,round_duration,num_clients,num_failures
91,2025-03-06T15:26:31.513218,6.24028060913086,29.2,0.537477,6,0
92,2025-03-06T15:26:33.758976,6.398139175415039,23.4,0.541022,6,0
93,2025-03-06T15:26:35.866408,5.9672757949829105,23.7,0.546747,6,0
94,2025-03-06T15:26:38.037078,5.76855743598938,24.6,0.560214,6,0
95,2025-03-06T15:26:40.172874,5.381392002105713,27.0,0.493884,6,0
96,2025-03-06T15:26:43.266807,5.561389404296875,30.5,0.587226,6,0
97,2025-03-06T15:26:45.524220,5.92066609954834,27.6,0.529267,6,0
98,2025-03-06T15:26:48.339570,5.968449573516846,30.4,0.556828,6,0
99,2025-03-06T15:26:50.423568,6.101951683044434,29.1,0.536819,6,0
100,2025-03-06T15:26:52.531098,6.295770095825195,29.6,0.538124,6,0
